user_id,item_id,rating
540,60459,4
541,29764,3
541,94100,5
541,62097,3
541,57272,1
541,50661,3
542,40908,2
542,81167,5
542,63040,4
543,71331,3
543,3110,2
543,19515,2
543,5921,1
543,65459,1
544,28702,4
545,43291,2
545,107302,4
545,98,1
545,25454,4
545,40124,3
546,105322,2
547,70341,4
547,60450,4
547,42402,2
548,55822,4
548,53289,2
548,89427,1
549,48415,4
549,92591,4
549,83758,3
549,54844,5
549,102665,4
550,93645,3
551,15810,4
551,46079,3
551,70148,1
551,62473,1
551,73970,1
552,49706,2
553,90765,5
553,23159,3
554,77743,2
554,97425,5
555,23694,2
555,26641,5
555,91645,1
556,52568,5
556,89214,4
556,110250,5
556,102283,3
557,111788,5
557,81623,1
557,65264,5
557,62386,4
558,15027,1
558,25542,1
558,103354,4
559,14856,1
559,34757,5
559,15708,1
560,85353,1
560,60160,1
560,73449,3
560,91948,1
561,90935,5
562,35731,5
562,71391,4
562,22681,4
562,4971,3
562,78600,2
563,85314,3
563,37581,4
563,84510,3
564,31463,5
564,83299,3
564,58072,4
564,111802,1
564,57987,3
565,77190,1
565,51612,5
566,15323,2
566,95698,2
567,5617,5
567,37310,5
567,73165,3
568,50420,5
568,50240,4
569,18284,5
569,109446,3
570,10173,3
570,53213,5
570,95374,4
571,16539,1
572,107490,2
572,42900,1
572,26467,3
573,56380,1
574,103336,3
574,3814,3
574,742,4
575,69910,2
575,94921,1
576,78021,1
576,53635,5
576,100780,4
577,49454,4
577,10836,4
577,83148,1
577,112556,2
577,4473,4
578,2197,1
579,8396,4
579,49826,5
579,77912,3
580,17639,2
580,79593,3
580,66764,5
581,48624,1
581,54244,2
581,77663,2
581,23339,3
581,70449,1
582,67613,5
582,19245,2
582,102421,1
582,28049,3
583,28250,4
583,7031,1
584,110340,4
584,79646,4
585,55695,5
585,77432,2
585,77190,2
585,82990,4
586,113289,4
586,84350,4
587,63124,2
587,65014,1
588,112602,4
588,47588,5
589,96180,3
589,41609,2
589,68211,4
589,42263,4
589,66461,5
590,9612,4
590,20231,1
590,45623,5
591,52839,4
591,24433,2
591,59549,1
591,31255,2
592,98693,3
592,28072,2
592,88745,3
592,48857,5
593,3834,5
593,108863,5
593,107919,4
593,50036,5
593,106416,1
594,106011,4
594,35443,1
595,102475,5
595,67317,1
595,95553,2
595,37134,4
596,21161,5
596,24569,1
597,31906,4
597,22142,1
597,39502,1
598,19242,4
599,7290,4
599,59135,5
600,103985,3
600,44764,1
601,45922,3
601,20729,3
601,75183,3
602,53871,2
602,97163,1
602,48160,1
602,104626,1
603,27006,5
603,8316,3
603,106162,1
604,24698,1
605,82836,4
606,42708,2
606,81791,2
606,77293,3
606,93007,4
606,14649,5
607,106251,5
607,32088,5
608,13125,2
608,74662,5
608,78189,4
609,99036,3
609,18031,3
609,106815,3
610,82155,5
611,54265,2
612,7646,2
612,76896,2
612,92266,2
612,66268,4
613,6100,4
614,72188,5
614,90928,5
614,80244,5
614,12081,1
615,23421,3
615,113903,3
615,55554,5
615,95074,5
615,11326,3
616,26627,2
616,64893,1
616,92658,1
616,56785,1
616,65592,1
617,66226,1
617,45049,4
617,33567,1
617,44321,3
618,44167,3
618,68162,2
618,109633,1
619,47507,2
620,48364,5
620,29132,5
620,9876,5
621,81106,2
622,100741,3
623,1201,1
623,73032,4
623,107711,1
623,86934,1
624,37441,5
624,20241,4
624,25357,5
624,93444,4
624,47907,3
625,72427,4
625,69745,2
625,54754,3
625,63116,2
626,72850,5
626,33130,4
626,101047,5
627,15946,2
627,89074,1
627,111420,3
628,51519,2
628,71812,3
628,30688,3
629,58926,4
629,110237,5
629,75391,1
629,71238,5
630,83858,5
630,57277,1
630,10948,2
631,94649,5
631,101548,3
631,22756,2
631,44245,1
632,30143,3
632,16110,4
632,69417,2
633,52568,2
633,54023,5
633,57641,4
633,8820,2
633,104773,3
634,71055,4
634,89026,1
634,84433,2
634,52195,2
635,43431,4
635,75626,4
635,4680,1
635,19930,5
636,35583,1
636,68513,5
636,11758,5
637,81873,5
637,44984,1
637,46585,3
637,72356,1
637,40083,5
638,99352,3
639,32714,1
639,36127,4
639,50700,1
639,105241,4
640,11405,4
640,45610,5
640,18229,3
640,38407,3
640,72083,1
641,38183,1
641,18025,2
641,110415,2
642,97277,5
642,47719,4
643,61261,4
643,2159,5
644,8170,1
644,81763,4
644,87836,5
644,8842,4
644,88533,1
645,42236,3
645,112618,2
645,44917,5
645,14026,1
646,64564,4
646,26049,1
646,78544,5
646,97760,3
647,62740,2
647,34253,1
647,69362,2
647,24870,4
647,109439,4
648,65158,1
648,50606,1
648,86867,5
648,61613,2
649,7738,4
650,84008,4
650,62755,1
650,106361,5
650,67978,3
651,29608,1
651,57708,4
651,14150,2
652,98988,1
652,66282,2
652,29804,1
652,60352,4
652,74341,3
653,63457,5
654,87196,4
654,9347,3
654,48948,2
654,12057,1
655,67885,2
655,57656,3
655,6948,1
655,104043,5
656,65333,1
656,14293,2
657,36163,3
657,77426,1
657,84877,1
657,76164,1
658,106706,2
658,6221,4
658,1874,2
658,58468,3
658,38703,3
659,21006,5
659,59086,2
659,84869,4
660,50733,2
661,62973,3
662,108695,4
663,47972,5
663,73147,3
664,109920,5
664,11326,3
664,17482,1
665,106471,2
666,45868,4
666,2497,5
666,59231,3
666,109668,4
667,67193,4
668,32377,2
669,59894,5
669,11433,3
669,99683,5
669,83748,2
669,75493,1
670,26224,1
671,70368,1
671,11053,5
671,59713,4
671,34695,2
672,87478,5
672,107789,3
672,102747,2
672,107846,5
672,91182,1
673,108030,1
673,4608,2
673,46119,2
673,70149,2
674,59503,5
674,55345,2
675,24537,5
675,109132,3
675,107311,2
675,50334,4
675,101650,4
676,91792,2
676,104788,4
677,62466,4
677,20780,3
677,34462,4
678,105163,2
678,11445,3
679,487,3
679,34145,1
679,36938,2
680,20583,2
680,27907,2
680,2154,1
680,93338,5
681,40639,3
681,78489,5
681,89961,5
681,83522,1
682,42985,1
682,96938,2
682,73767,2
682,72590,4
683,38447,2
683,74669,5
683,93645,4
683,1149,3
684,33533,4
684,64820,5
684,4844,1
684,2097,1
685,45567,2
685,52097,4
685,69458,5
686,27605,3
686,68141,2
687,58581,3
687,39131,5
688,47390,1
689,69285,4
689,9460,1
689,101674,3
689,72794,1
690,30951,2
690,90881,1
690,110886,2
690,8197,4
690,89561,5
691,39048,2
692,109845,5
692,30159,4
693,37774,1
693,8283,5
693,97822,5
693,60303,2
693,80579,4
694,34967,5
694,83770,2
695,38378,5
695,78067,3
695,52220,4
696,56057,2
696,99775,2
696,14522,1
696,20329,1
697,20644,4
697,101181,5
697,60181,4
698,73433,5
698,42169,1
698,28467,4
698,40183,3
698,112038,4
699,14228,5
699,15042,4
699,90473,2
699,45260,3
699,25164,3
700,104426,1
700,22372,2
700,25757,4
701,66942,1
701,97683,5
702,97020,2
702,37243,5
702,56765,1
702,89054,2
702,62580,2
703,65338,3
703,51372,1
703,9252,2
703,36588,5
704,28477,2
705,29211,2
705,57525,1
705,41231,1
705,53480,2
705,31881,1
706,37726,3
706,34570,2
706,61502,1
707,75168,4
708,44292,2
708,78927,2
708,61656,3
708,30333,2
709,87712,4
709,52209,2
709,87405,4
709,34076,2
710,58611,1
710,87120,3
710,89843,5
710,61818,1
711,65081,5
711,108050,1
711,2827,4
711,92009,4
712,3878,1
713,1846,3
713,105157,2
713,61101,3
714,13128,1
714,110238,2
714,40312,5
714,11880,4
714,36611,3
715,29433,1
715,48102,4
715,36002,2
716,39661,2
717,1497,5
718,4776,4
719,105865,3
719,40019,5
719,22053,5
719,90063,5
720,95282,5
720,81959,4
720,112177,2
720,85808,1
720,32845,1
721,66580,5
722,36566,1
723,93610,2
723,33139,3
723,72156,5
723,108812,4
723,97669,3
724,30208,1
724,104154,4
724,110197,1
724,4526,2
724,101096,2
725,13762,4
725,89183,3
725,62809,5
725,11142,4
725,1144,5
726,77838,1
727,44912,5
727,55121,3
728,13628,4
728,22062,5
729,49901,5
729,96878,5
730,66587,1
730,71160,1
730,35728,5
730,10567,4
731,14512,2
731,23985,2
731,16392,1
732,76951,2
732,49665,1
733,23882,3
733,33999,3
733,70935,1
733,93951,3
734,93071,4
734,41080,2
734,70496,5
734,108320,2
735,21341,2
735,43339,2
735,43880,3
735,32971,3
735,31046,5
736,12036,3
737,6705,5
737,9338,4
737,7935,3
737,2079,5
737,13140,1
738,7423,4
738,56471,5
738,27160,4
738,36677,2
738,14009,5
739,16450,1
740,64617,5
740,44842,5
740,53022,3
740,78668,3
740,4921,1
741,76089,4
741,41159,5
741,92396,5
741,8847,2
741,20691,5
742,77362,1
742,22367,5
743,55173,1
743,74130,1
743,6006,2
743,70588,5
743,75494,1
744,102252,1
744,113847,2
744,90279,4
744,90200,4
744,40053,3
745,74591,5
745,83681,1
746,12424,1
746,52584,5
746,12619,2
746,3923,1
747,37182,5
747,95442,5
747,27977,3
748,29735,2
749,37689,4
749,78217,3
750,54449,1
750,48544,1
750,65658,4
750,65146,4
751,70647,3
751,50519,3
752,3103,2
753,103278,5
754,38247,5
754,103496,2
754,57371,4
754,53244,4
754,87761,3
755,105382,3
755,42322,5
756,45206,3
756,21156,3
756,60203,2
756,22155,1
756,94679,5
757,102754,1
758,72692,2
758,31245,3
759,11572,2
759,32023,5
759,12,1
759,41004,5
760,45131,3
761,90016,1
761,71303,2
761,35691,4
762,73639,4
763,33829,1
763,3934,4
763,57498,2
763,37199,1
763,60212,4
764,10970,1
764,91717,3
764,15623,3
764,85034,5
765,34449,4
765,104170,3
765,113388,4
765,50176,4
765,68775,4
766,93431,3
766,45640,1
766,28660,5
766,4882,2
766,92015,5
767,13548,4
767,4148,2
768,106813,3
768,81088,2
768,108106,2
768,22597,4
769,75585,3
769,31724,1
769,53067,4
769,107316,1
769,6534,2
770,97858,4
770,10227,3
770,42257,2
771,58236,3
771,28800,3
771,30159,3
771,60299,4
771,10173,4
772,87036,2
772,27400,4
772,15359,2
772,60745,2
773,113617,5
773,97511,5
774,42450,3
774,33184,1
774,107265,1
775,111830,3
775,44082,4
775,88931,1
775,87606,2
776,100229,1
776,21838,5
776,69266,4
777,71604,4
777,103164,5
777,52429,3
777,50706,2
777,94867,4
778,25714,1
778,53244,4
778,109831,2
779,108726,4
779,60407,3
780,9122,5
780,78012,3
781,93197,2
781,102313,4
781,94391,4
781,36561,5
781,65858,3
782,2272,2
782,111832,3
782,85383,2
782,60729,5
782,64683,5
783,54143,3
783,91559,4
784,46061,2
784,19177,5
785,6825,3
785,7654,2
785,21134,4
785,69086,5
785,44923,5
786,49213,4
786,86714,5
786,108170,2
786,53005,1
786,39585,3
787,71739,3
787,23011,3
788,102808,1
788,66560,1
788,31869,2
789,36448,1
789,36513,5
790,101537,5
790,66174,2
790,74034,2
790,6946,1
790,90987,3
791,99728,5
792,59470,5
792,21698,2
792,57804,5
792,72621,5
793,5707,3
793,112452,2
793,77940,2
793,62854,4
794,64235,2
794,100025,2
794,52834,3
794,17125,5
794,63005,5
795,49605,1
795,85108,4
795,4428,4
795,106377,1
795,95582,4
796,24453,5
797,106470,3
797,110080,2
797,59684,5
798,91670,4
798,92461,3
798,55003,3
799,86805,4
799,71648,2
800,33277,4
800,51358,4
801,113778,5
801,52546,1
802,37298,5
802,11583,3
802,76589,2
803,44258,4
804,69262,3
804,68821,5
805,107004,5
805,9574,5
805,24983,2
806,18955,5
806,97638,2
807,77800,3
807,99692,4
808,84604,5
808,64839,1
809,69032,3
810,98956,5
810,62014,5
811,101280,1
811,71920,4
811,85323,4
811,92180,2
812,20823,2
812,56369,1
812,104484,2
812,112724,5
813,95435,1
813,14244,3
814,54735,4
814,11251,1
814,54219,2
815,46854,3
815,18672,5
815,37564,3
815,38194,2
815,75115,3
816,107595,4
816,103836,1
816,32277,3
817,51852,3
817,72022,3
817,89182,4
817,55385,1
818,20915,5
818,47227,3
819,4941,2
819,32253,4
819,2398,1
820,89812,3
821,105562,1
821,46604,2
822,15718,1
822,15550,2
822,37191,2
822,61236,2
822,47994,4
823,36424,4
823,22862,3
824,41173,1
825,62529,3
825,55581,1
825,21894,5
825,36852,1
825,38398,4
826,81113,2
826,105266,2
826,33535,3
826,87764,1
826,18664,1
827,74299,2
827,51294,5
827,38105,2
827,111211,5
828,32442,3
828,31320,2
828,80444,5
828,107429,2
829,66021,5
829,87469,5
829,32526,2
830,64959,2
830,50052,5
830,87924,3
830,91269,5
830,111024,4
831,55803,4
831,32028,1
831,21969,3
831,60857,5
831,94373,4
832,49565,4
832,42898,5
832,94404,2
833,31813,1
833,93934,2
833,4536,4
834,32503,4
834,67047,5
835,46487,3
835,55466,3
835,22112,5
835,54508,1
836,94555,1
836,71904,1
837,27998,4
837,76034,4
837,109859,2
838,20418,2
838,69603,4
838,71441,3
839,105401,5
839,38874,5
839,63799,1
840,32568,2
841,95627,2
841,56865,3
841,100667,3
842,22852,2
842,24324,1
842,53651,5
842,74249,5
842,96416,1
843,1044,3
843,61692,3
843,55886,3
843,105467,1
843,9302,5
844,80027,1
844,22908,2
844,37188,2
844,77109,5
845,111716,3
846,32489,3
846,63618,5
846,98786,4
846,73588,4
847,25791,4
848,6516,5
848,93935,2
848,10482,4
849,63227,3
850,90882,5
850,109854,1
850,89088,3
851,30813,3
851,35815,4
852,84436,3
853,18732,3
853,89441,3
853,113373,3
853,62501,2
854,97715,2
854,26673,1
854,14269,2
855,34088,2
855,92094,2
855,41572,4
856,44285,3
856,11261,3
856,47723,2
857,106660,1
857,76339,5
857,1632,2
858,92363,4
858,89580,1
858,35782,2
859,82613,3
860,100006,3
860,571,1
860,83542,1
860,22725,3
861,13188,2
862,91918,1
862,22249,5
862,12652,4
862,105677,5
862,22040,3
863,8827,4
864,5423,5
865,74088,4
865,72398,4
865,48005,1
866,24906,1
866,31297,5
866,101790,5
866,93851,5
867,103448,2
868,105749,2
868,93140,4
869,7798,4
869,83658,3
869,64045,1
869,112156,4
869,64278,1
870,52387,3
871,48801,1
871,57556,2
871,112436,5
871,107745,1
871,45192,1
872,53941,5
872,103098,4
872,92461,4
872,16919,4
872,109103,2
873,46483,4
873,17702,4
873,111683,2
873,69598,5
873,10868,1
874,69637,2
875,44020,3
875,84162,2
875,66305,2
875,60797,4
876,38075,1
876,65918,5
877,74505,3
877,5330,1
877,69461,3
877,45984,5
877,56590,5
878,27713,4
878,27252,1
878,74550,4
878,57477,4
879,16843,5
879,48395,2
879,61430,1
879,15249,1
880,33437,1
880,24258,5
881,97052,1
881,85035,1
882,95230,3
882,42903,4
882,101010,2
882,85768,1
882,44090,1
883,103318,2
883,66944,2
883,89145,5
883,109882,5
883,40369,1
884,103203,5
884,29282,4
884,75249,4
885,70508,3
885,19199,1
885,50679,5
885,84725,1
885,46273,3
886,44536,4
886,42091,5
886,92558,1
887,10436,4
887,108062,3
888,87156,3
888,42827,4
888,73635,4
888,29922,3
889,93491,1
890,44991,1
891,112760,3
891,61362,5
891,43913,2
891,108015,2
892,26958,5
892,36505,4
892,67599,3
892,76977,3
892,3866,2
893,10577,1
893,92474,3
894,40448,5
894,27527,5
894,100307,3
895,94435,2
896,81663,1
897,3217,5
898,27007,5
898,58624,3
898,77779,5
898,100112,1
898,23395,4
899,51231,3
899,51142,3
899,52384,2
899,38724,2
899,100266,5
900,100922,3
900,85153,5
900,37584,1
901,48778,3
901,94091,2
901,23423,4
902,91734,5
903,68577,2
903,12720,4
903,99932,5
903,26395,4
903,25451,5
904,16139,2
904,34548,2
904,106336,1
904,54727,2
904,13863,2
905,80394,2
906,31445,3
906,43550,1
906,962,2
906,3034,1
906,48430,4
907,80387,3
907,58126,5
907,32280,2
907,66930,3
907,53030,1
908,57882,3
908,50753,5
909,27374,3
910,38987,1
910,56225,1
910,54613,1
911,67764,5
911,64900,5
911,92374,2
911,4047,1
912,24274,5
912,95201,5
912,77047,1
912,113388,1
913,63232,3
913,3729,2
913,73809,5
914,23829,2
915,55980,5
915,55752,4
915,106963,3
915,45551,5
915,31503,2
916,107925,2
916,96392,4
917,73696,3
917,26553,1
917,112306,1
917,42098,4
917,65331,3
918,18430,3
919,35479,4
919,72638,3
919,63797,4
919,108042,5
919,64529,1
920,57262,4
921,81453,4
922,19041,3
922,77989,1
922,39407,4
922,78553,1
923,86890,1
923,65593,2
923,31390,5
924,13280,2
924,47873,4
925,90821,5
925,40327,1
925,101289,5
926,46479,1
926,81959,4
927,57144,3
928,45999,5
928,24884,3
928,74738,2
928,105057,4
928,109646,5
929,1536,2
929,59640,2
929,6147,1
929,94350,3
930,73186,4
930,30246,2
930,12683,5
931,14839,5
932,81834,1
933,89352,1
933,97912,1
934,42267,3
934,30223,5
934,34428,2
934,29340,3
935,94008,3
935,29044,1
936,34670,2
937,93140,3
937,99998,5
937,14512,1
937,63888,1
937,78178,2
938,63020,2
938,31454,1
938,58975,3
938,102119,5
938,78002,4
939,102093,2
939,84416,2
939,82045,5
939,42790,5
939,751,2
940,62096,5
940,25143,2
941,90472,4
942,8847,5
942,3563,2
942,57393,4
942,42902,2
942,113914,1
943,75157,5
943,91227,2
943,23070,5
943,31062,2
944,44288,3
944,25866,2
944,14017,5
944,82247,3
944,55724,1
945,31701,2
945,35788,5
945,96567,3
945,92003,5
946,50876,5
947,50111,4
947,933,5
948,100289,4
948,54706,3
948,44028,1
948,82995,3
949,47425,5
949,100508,2
949,86561,5
949,49194,3
950,40798,4
950,1352,5
950,25700,5
951,97426,1
951,71177,5
952,10320,2
952,110806,1
952,94088,1
952,95677,3
953,34773,5
953,9311,2
954,67439,3
955,18904,5
955,19226,2
956,61427,4
957,98141,4
957,102195,2
957,44747,4
957,92679,5
958,60699,2
958,90487,5
959,97423,4
960,35794,5
961,3602,5
961,29516,5
961,25049,1
961,67008,2
962,55047,5
962,70468,5
963,55771,5
963,103189,5
963,99417,1
964,42289,2
964,47316,5
965,59585,3
965,99988,5
965,103968,3
965,97307,3
965,109585,5
966,19457,1
966,48240,3
966,33286,2
966,72844,1
967,66429,5
967,72411,4
968,30631,4
968,11421,3
968,57794,4
968,2998,4
969,24477,4
969,52116,2
969,12094,5
969,68963,2
970,93835,3
971,38404,5
971,101067,4
971,77439,1
971,14995,3
972,26003,5
972,94706,4
972,111939,5
972,110783,3
973,96493,1
973,30551,4
973,9068,3
974,32016,5
974,10850,1
974,64838,3
974,72441,5
975,77401,5
975,12193,3
975,103949,2
976,65160,5
977,63168,1
977,106953,1
977,71970,2
978,22925,2
978,95117,2
979,85535,5
979,18063,5
979,31607,3
980,25268,4
980,8990,2
981,5468,3
981,2114,5
981,27362,2
982,47604,5
983,73878,4
983,407,2
983,8481,2
983,105980,2
984,47243,1
984,12873,3
984,15640,4
985,59541,3
985,42479,2
985,38733,4
985,96977,5
986,50644,5
986,64080,1
986,104014,2
987,12865,3
987,12720,1
987,110108,1
987,79804,4
987,102240,2
988,96913,5
988,11756,3
989,3855,3
989,8849,1
990,61315,5
990,56913,4
990,108764,2
990,69868,4
990,92025,4
991,13289,1
991,47361,3
991,53205,2
992,85353,5
992,49669,5
992,22250,3
992,111726,3
992,5010,3
993,50722,4
993,99627,5
994,62711,5
995,103812,1
995,39880,2
996,27248,3
996,84222,1
996,42222,1
997,7409,3
998,56306,3
998,89755,2
998,108344,1
998,43677,2
999,89238,2
1000,109979,2
1000,14098,2
1000,53060,5
1000,21922,3
1001,31531,1
1001,28667,5
1002,74646,3
1002,61170,1
1002,88773,4
1002,64999,3
1003,83312,5
1003,20272,2
1003,87466,2
1004,16585,3
1004,28069,2
1004,7242,5
1004,63109,5
1005,73003,3
1006,6758,1
1006,102102,3
1007,104927,4
1008,49619,3
1009,104498,2
1009,39377,5
1010,108255,4
1010,81338,3
1010,77069,4
1010,60729,2
1010,50596,2
1011,10663,3
1011,69275,3
1011,12873,1
1011,14400,4
1011,19301,3
1012,41720,2
1012,45480,5
1013,20820,5
1013,88633,4
1013,42022,5
1013,24049,1
1014,75918,5
1014,74293,2
1015,57782,3
1015,33485,5
1015,112518,3
1015,113670,5
1015,111322,5
1016,23069,1
1016,93812,5
1017,3228,3
1017,38806,3
1017,5053,2
1017,1301,3
1017,88340,1
1018,66580,4
1018,109654,3
1018,8092,1
1019,77321,4
1020,108346,4
1020,96124,2
1020,89195,5
1021,11211,3
1021,87635,5
1022,40400,4
1022,39175,1
1023,55997,1
1023,90736,1
1024,97636,2
1024,81026,1
1024,60510,2
1024,55558,3
1025,85501,2
1026,98688,2
1026,35049,2
1027,78584,5
1027,64125,3
1027,100326,2
1028,2157,2
1029,96290,5
1029,79426,2
1030,54183,1
1030,57603,1
1030,15052,5
1030,5572,4
1031,45452,5
1032,48031,5
1032,33759,2
1032,51175,4
1032,66382,5
1033,89475,2
1033,42176,1
1033,72702,1
1033,101562,1
1034,56635,4
1034,89188,5
1034,93388,4
1034,74310,1
1035,79008,2
1035,21715,3
1035,61918,5
1036,2522,5
1036,2738,5
1036,2741,5
1036,2661,5
1036,2412,5
1036,2607,5
1036,2175,5
1036,2716,5
1036,2863,5
1036,2001,1
1036,2002,1
1036,2003,1
1036,2004,1
1036,2005,1
1036,2006,1
1036,2007,1
1036,1741,5
1036,1057,5
1036,2011,5
1036,2014,5
1036,2013,5
1036,1522,5
1036,1412,5
1036,2670,1
1036,2750,1
1036,2814,1
1,43235,5
1,3687,2
1,52262,1
1,92757,1
1,8398,2
1,71950,5
1,3455,5
2,41743,4
2,41273,3
2,31921,3
2,9524,5
2,76109,1
2,100259,3
2,42409,4
3,58210,3
3,76041,1
3,110791,3
3,97759,3
3,90896,3
3,98570,4
3,26603,2
4,60152,3
4,93500,3
4,23057,2
4,45599,3
4,19388,5
4,4527,1
4,32913,5
5,19192,2
5,2814,2
5,35399,2
5,107228,5
5,29386,4
5,15416,3
5,51771,4
6,65794,4
6,35354,3
6,57943,2
6,97523,1
6,14153,4
6,52658,1
6,35324,4
7,49270,3
7,21986,3
7,22829,4
7,78780,5
7,99582,4
7,44134,1
7,100634,2
8,41184,2
8,72844,1
8,113578,1
8,66478,5
8,40681,2
8,6967,5
8,42154,5
9,93344,3
9,102357,1
9,24063,1
9,7758,1
9,65747,1
9,5578,5
9,103681,5
10,85780,4
10,113076,3
10,41117,3
10,88905,1
10,11374,4
10,12341,1
10,5333,2
11,62914,2
11,73406,4
11,73995,4
11,41718,1
11,22295,2
11,96508,4
11,105127,2
12,105495,3
12,61958,3
12,58993,2
12,37399,5
12,21551,2
12,38032,5
12,93137,4
13,10540,5
13,74765,2
13,88567,1
13,41276,1
13,32535,4
13,25552,1
13,37085,1
14,24162,5
14,94790,1
14,98762,1
14,94733,3
14,108017,5
14,20617,2
14,47052,4
15,102433,4
15,7061,2
15,93435,2
15,6798,1
15,103494,4
15,44162,4
15,13197,4
16,91929,4
16,49823,2
16,109576,1
16,6040,2
16,85156,2
16,12829,3
16,30930,2
17,102254,1
17,43910,3
17,56360,2
17,112813,1
17,81386,4
17,44593,4
17,67438,2
18,71140,5
18,10133,2
18,45042,4
18,6919,1
18,106164,5
18,71343,3
18,71996,5
19,43523,4
19,79265,5
19,80035,5
19,31109,1
19,85379,3
19,25539,1
19,96782,1
20,105602,1
20,84598,3
20,38147,5
20,70019,3
20,60699,2
20,75417,4
20,30082,4
21,50907,2
21,49451,4
21,57366,2
21,28541,4
21,25594,1
21,26313,3
21,1202,2
22,12359,5
22,56806,3
22,28451,3
22,90940,3
22,93988,4
22,92169,1
22,14031,1
23,94406,5
23,45386,2
23,96698,4
23,24610,3
23,93602,1
23,77753,2
23,64385,5
24,23072,1
24,44934,1
24,24308,2
24,94869,4
24,96287,1
24,73485,5
24,93254,5
25,101675,4
25,34071,1
25,34742,4
25,2291,5
25,54830,2
25,13367,2
25,10564,4
26,40397,3
26,3643,5
26,95354,4
26,31741,4
26,86062,4
26,89487,2
26,14770,5
27,96839,3
27,84251,2
27,17473,4
27,60136,2
27,61354,1
27,112210,3
27,2064,5
28,70708,3
28,71206,3
28,42916,4
28,98452,2
28,73243,1
28,7757,3
28,30641,2
29,68754,1
29,81280,5
29,105584,5
29,62824,3
29,60513,4
29,42663,2
29,23283,1
30,82415,2
30,63962,2
30,27871,3
30,51484,1
30,62046,1
30,38667,5
30,21463,1
31,109274,1
31,103292,2
31,95671,2
31,99442,2
31,82035,3
31,31970,3
31,39253,1
32,9093,2
32,66960,4
32,35697,2
32,56693,4
32,37544,1
32,62229,4
32,38534,3
33,28004,3
33,722,3
33,112369,1
33,71576,1
33,47167,3
33,80894,3
33,80605,2
34,75676,3
34,4704,4
34,112991,4
34,8470,4
34,22950,4
34,77131,3
34,111703,3
35,93366,1
35,40948,2
35,26285,5
35,73368,1
35,93150,1
35,4916,3
35,11857,3
36,66983,3
36,1970,2
36,96040,1
36,86511,1
36,28125,5
36,19415,1
36,74881,1
37,55057,1
37,86761,1
37,54196,1
37,47224,4
37,40832,4
37,87856,2
37,109071,1
38,46583,1
38,105778,4
38,32395,2
38,51153,4
38,79825,1
38,34065,4
38,107456,2
39,91336,4
39,29490,2
39,75481,5
39,89232,2
39,61859,4
39,54490,5
39,35801,5
40,47203,3
40,60240,1
40,111229,4
40,81767,5
40,33190,5
40,88773,1
40,65591,3
41,78473,4
41,103697,1
41,29161,4
41,88673,5
41,60790,2
41,59045,4
41,42332,4
42,65950,5
42,73613,2
42,49972,2
42,3548,2
42,66463,5
42,88582,1
42,14330,3
43,109194,3
43,48390,2
43,69855,5
43,40909,1
43,54150,4
43,12475,5
43,67020,4
44,3819,1
44,85454,4
44,97081,1
44,47327,5
44,92905,4
44,87053,3
44,42855,2
45,51717,4
45,89846,1
45,7047,3
45,46674,2
45,53281,2
45,8642,1
45,93713,4
46,17181,5
46,62651,2
46,17699,4
46,39935,1
46,55513,3
46,28450,2
46,52134,5
47,91866,3
47,93114,3
47,76835,4
47,1358,4
47,10625,2
47,87094,4
47,24384,5
48,72310,5
48,100065,1
48,95335,2
48,109450,4
48,42984,3
48,78435,3
48,67815,5
49,68979,5
49,20260,1
49,31335,4
49,19577,4
49,51077,3
49,19115,4
49,21181,3
50,110581,3
50,46331,2
50,11224,3
50,14685,5
50,69154,2
50,8659,1
50,85728,1
51,53794,4
51,72115,3
51,18281,2
51,74919,1
51,106957,1
51,107218,5
51,8681,4
52,81905,5
52,58573,3
52,17566,4
52,72740,5
52,26673,5
52,28601,2
52,2900,2
53,91062,5
53,31087,1
53,36158,5
53,29285,1
53,5535,1
53,63677,5
53,92198,4
54,35169,2
54,26614,5
54,50460,1
54,62778,1
54,7013,4
54,109367,4
54,6928,4
55,34243,3
55,71595,4
55,108202,4
55,103268,3
55,33635,3
55,108959,2
55,38674,3
56,58790,3
56,97426,5
56,43089,1
56,27536,1
56,63094,4
56,94837,3
56,13798,1
57,88839,3
57,57280,5
57,73389,4
57,68413,3
57,111630,5
57,21463,2
57,42351,5
58,19434,5
58,81281,1
58,57872,2
58,68101,4
58,96316,4
58,46762,5
58,6067,5
59,30724,3
59,11013,5
59,80783,4
59,85390,1
59,112967,3
59,44941,2
59,32929,3
60,100634,1
60,41912,5
60,33848,5
60,62058,3
60,2087,5
60,29370,2
60,47336,4
61,20785,5
61,52545,1
61,20899,3
61,66069,2
61,55168,3
61,109401,5
61,26192,5
62,10187,2
62,41388,1
62,10905,4
62,61119,1
62,79942,4
62,19005,2
62,25480,3
63,113785,4
63,27307,5
63,22982,5
63,15699,5
63,18176,3
63,38757,5
63,16745,5
64,1615,1
64,63704,1
64,89134,2
64,109813,5
64,39942,1
64,67536,4
64,53231,3
65,30508,3
65,6675,4
65,7139,4
65,47180,1
65,78903,4
65,99329,2
65,102968,5
66,22832,5
66,70120,5
66,17168,5
66,33954,3
66,104271,5
66,67797,5
66,107665,5
67,71212,3
67,91553,1
67,68055,5
67,26302,5
67,61931,3
67,99917,5
67,87308,2
